facility_code,facility_name,admin1,admin2,facility_type,latitude,longitude,pop_5km,pop_10km
24011,Nyakeore Health Centre,Nyamira,NA,Basic Health Centre,-0.63943,34.98057,82767,276438
14053,Riongige Health Centre,Nyamira,NA,Basic Health Centre,-0.60653,34.95718,92215,318269
13826,Motontera Health Centre,Nyamira,NA,Basic Health Centre,-0.497,34.87824,64525,258717
13935,Nyansangio Health Centre,Nyamira,NA,Basic Health Centre,-0.49882,34.88063,65661,262251
NA,Gidcare Medical Clinic,Bomet,NA,Medical Clinic,-0.538699,35.253732,48993,176563
NA,Kakiteitei Dispensary,Turkana,NA,Dispensary,1.844414,36.167881,1127,6115
NA,The Grace Favoured Clinic,Kitui,NA,Medical Clinic,-1.84514,38.20746,11245,27563
NA,Zamir medical centre LTD,Isiolo,NA,Medical Clinic,0.95818,38.53321,1416,4852
NA,Beacon of Kindness Community Medical Centre,Migori,NA,Medical Clinic,-1.040367,34.591995,28413,105996
NA,Savannah Diagnostic Centre Limited,Nairobi,NA,Medical Center,-1.26725,36.84507,1519810,3946805
NA,St Marcus Hospital,Kiambu,NA,Medical Center,-1.05764,37.18698,33694,169829
NA,AAR Health Care (Kenya) Limited Eastleigh,Nairobi,NA,Medical Center,-1.27325,36.84507,1553961,3904754
NA,Kilimani Childrens Clinic-Dennis pritt Branch,Nairobi,NA,Medical Clinic,-1.312052,36.837763,1041186,3351345
NA,mary immaculate health care centre,Nakuru,NA,Basic Health Centre,-0.2709,36.148933,178632,484706
34656,Hopekin Medical Services,Machakos,NA,Medical Clinic,-1.395457,36.937798,55812,340936
NA,Universal Dental Care,Nairobi,NA,Dental Clinic,-1.319444,36.896111,859784,3107840
NA,Portbell Medical Centre,Kirinyaga,NA,Medical Center,-0.49525019,37.3513962,55027,225243
34657,Mlango Tatu Dispensary,Baringo,NA,Dispensary,-0.01168,35.60793,15020,48616
34650,Ahaal Health Centre,Wajir,NA,Comprehensive Health Centre,1.7675446,40.0139132,111192,235435
34653,IRAJ NURSING HOME,Mandera,NA,Nursing and Maternity Home,3.678298,39.922807,5367,25444
34654,AGC Naroomoru Dispensary,Narok,NA,Dispensary,-1.6348800000000001,35.559743,1494,7683
34557,Promed Dialysis Centre Ltd,Kirinyaga,NA,Primary care hospitals,-0.516069,37.172234,52404,226662
NA,Penda Medical Centre-Utawala Mihang'o Nairobi,Nairobi,NA,Medical Center,-1.272663,36.949444,543118,2836059
NA,Prudent Cottage Hospital(Matungulu),Machakos,NA,Primary care hospitals,-1.282427,37.1649,5456,33572
12391,Kunene Health Centre,Meru,NA,Basic Health Centre,0.12382,37.72872,38349,169287
18936,Robins Healthcare Limited,Meru,NA,Primary care hospitals,0.23183,37.940153,114604,325388
34658,Stanley Arusha Medical Clinic,Kwale,NA,Medical Clinic,-4.291828,39.565086,95783,146713
NA,Focus Clinical \u0026Diagnostic Centre Limited,Muranga,NA,Medical Center,-0.720767,37.158643,57628,146042
34649,Nyarongi Faith Based Hospital,Migori,NA,"Rehab. Center - Physiotherapy, Orthopaedic \u0026 Occupational Therapy",-0.996181,34.369706,24106,96150
34659,Wanini Kireri Magereza Level IV Hospital,Kiambu,NA,Primary care hospitals,-1.148157,36.93128,151333,685644
NA,Jusam Medical Clinic,Kwale,NA,Medical Clinic,-4.489629,39.455983,28558,55725
24051,Meru Family Medical Centre,Meru,NA,Medical Clinic,0.03667,37.65225,123512,249898
12527,Milimani Luxum Hospital Limited,Meru,NA,Comprehensive Health Centre,0.04877,37.64115,113915,237625
NA,FARAJA MOYO MEDICAL AND WELLNESS CLINIC,Meru,NA,Medical Clinic,0.124841,37.834878,60084,195538
NA,Jessy Ravi Medical Centre,Kiambu,NA,Primary care hospitals,-1.206887,36.920969,703901,2386317
34648,Riat Kong'ou Dispensary,Migori,NA,Dispensary,-0.841752,34.160762,22594,58018
34651,Pluma Medical Solutions Ltd,Nyeri,NA,Medical Clinic,-0.46442460658834367,37.03564602464914,46412,236569
34646,Bonyancha Premier Medical Center,Kisii,NA,Medical Clinic,-0.69645,34.68122,91592,366119
16188,Mariakani Community Health Care Services,Kilifi,NA,Specialized \u0026 Tertiary Referral hospitals,-3.85987,39.47604,45364,109293
11522,Likoni Subcounty Hospital,Mombasa,NA,Primary care hospitals,-4.0850164,39.6532139,316362,906191
NA,Dr Bahwell's Limited,Nairobi,NA,Medical Center,-1.2900502,36.7894751,954483,2765626
NA,Neema Kagwe Clinic,Kiambu,NA,Medical Clinic,-1.005631,36.747558,45622,179481
13000,Kamiti Prison Health Centre,Nairobi,NA,Basic Health Centre,-1.17611,36.89343,367313,1570702
22117,Hayat Hospital,Nairobi,NA,Dental Clinic,-1.2741395,36.844244,1537388,3906588
33812,Nairobi Outpatient Gulf Ltd-Roasters,Nairobi,NA,"Rehab. Center - Physiotherapy, Orthopaedic \u0026 Occupational Therapy",-1.222379,36.872832,1096948,3200755
34382,Mahanaim Medical Centre,Nairobi,NA,Medical Center,-1.221425,36.87967,1167771,3157506
29903,East Mark Medical Centre,Nairobi,NA,Primary care hospitals,-1.2924128,36.8998649,1538550,3364808
34318,Bliss Healthcare Limited-BBS Mall,Nairobi,NA,Medical Center,-1.27961,36.84604,1600242,3855646
34230,Tumaini Wakwa,Nairobi,NA,Nutrition and Dietetics,-1.281574,36.715271,663230,1479850
34640,Thamani Afya Health Services Ltd,Nairobi,NA,Medical Clinic,-1.1991583,36.9018338,612908,2404620
NA,Aritae Medical Clinic,Turkana,NA,Medical Clinic,3.53501,35.0203246,690,6005
34635,Multicare clinic,Nairobi,NA,Medical Clinic,-1.3104718,36.8914076,1137521,3297347
34641,Blevima Health Clinic,Narok,NA,Medical Clinic,-0.962593,34.796583,24708,172502
34628,EMSC Childrens Hospital,Uasin Gishu,NA,Medical Center,0.529491,35.24718,264410,487695
15292,Nakwamoru Health Centre,Turkana,NA,Comprehensive Health Centre,2.06372,35.42058,4876,16473
14700,Kapelibok Dispensary,Turkana,NA,Dispensary,2.130856,35.358086,2098,11185
34558,Pure Care Wellness Clinic Roadblock,Uasin Gishu,NA,"Rehab. Center - Physiotherapy, Orthopaedic \u0026 Occupational Therapy",0.54807,35.24473,213139,478830
34630,North Mark Hospital Ltd,Kisii,NA,Medical Clinic,-0.82963,34.685603,75309,312336
21061,Benga Dispensary,Busia,NA,Basic Health Centre,0.31405,34.34289,44121,173658
34636,Amani Medical Clinic - Bububu,Mombasa,NA,Medical Clinic,-4.0823432,39.635404,288319,896816
34642,Garissa Eye Hospital LTD,Garissa,NA,Medical Center,-0.455105,39.638372,289456,313398
34632,Trendy Medimax Clinic and Lab Services,Kisii,NA,Medical Clinic,-0.614563,34.7654,101107,423189
22763,Fairview Nursing Home,Nakuru,NA,Medical Center,-0.502021,35.708551,19535,74684
34652,Nebocare Health Services,Nyeri,NA,Medical Clinic,-0.4150977,36.9529315,95422,207304
NA,Faidi Geriatric Hospital Ltd,Bungoma,NA,Medical Clinic,0.595281,34.477185,53944,288931
34627,GK Prison Dispensary (Kingongo) Annex,Nyeri,NA,Medical Clinic,-0.4174491,36.9591989,96393,210525
34655,Kapelibok  Dispensary,Turkana,NA,Dispensary,2.130856,35.358086,2098,11185
34637,Ashline Meeting Point Hospital Chokaa,Nairobi,NA,Medical Clinic,-1.2487605,36.9483721,678845,2622846
34588,Nyamira County HPT Stores,Nyamira,NA,Primary care hospitals,-0.558356,34.929305,98249,332382
17698,Chaani Medical Clinic Ltd,Mombasa,NA,Nutrition and Dietetics,-4.03151,39.62695,447132,1207186
11861,Tudor Sub County Hospital,Mombasa,NA,Primary care hospitals,-4.0406683,39.6642869,596562,1237194
15231,Mother Franciscan Mission Health Centre,Nandi,NA,Primary care hospitals,0.2201992,35.073593,70084,183343
17636,Chemokonja Dispensary,Nandi,NA,Dispensary,0.19971,35.01037,45253,168138
14820,Kauriong Health Centre,West Pokot,NA,Comprehensive Health Centre,2.09544,35.09494,4102,13536
34631,Samkar Medical Centre,Nyamira,NA,Medical Center,-0.7299,34.92571,77571,307157
34623,Renice Medical Center,Machakos,NA,Medical Clinic,-1.3827919,36.9409776,70839,419389
34624,Denchriss medical center ltd,Bomet,NA,Medical Clinic,-0.94065,35.39793,33204,120150
NA,Lordan Health Care Clinic,Kajiado,NA,Medical Clinic,-1.321764,36.6500454,88830,439962
34622,Kweleta Clinic,Bomet,NA,Medical Clinic,-0.872001,35.030918,36056,157950
27176,Yaqbarsadi Dispensary,Isiolo,NA,Dispensary,0.978354,38.656355,783,5720
12029,Garbatulla Sub County Hospital,Isiolo,NA,Primary care hospitals,0.52697,38.51422,3803,5272
12012,Eremet Health Centre,Isiolo,NA,Basic Health Centre,0.44493,37.575268,2125,21318
NA,Delphkemmy,Kilifi,NA,Nutrition and Dietetics,-3.917982,39.7628089,106349,221694
34638,Nairobi Outpatient Gulf Limited-Matangi,Kiambu,NA,Medical Clinic,-1.13599,36.97824,105169,376715
12445,Magutuni Sub County Hospital,Tharaka Nithi,NA,Primary care hospitals,-0.22513,37.73651,31218,127312
15072,Lomil Dispensary,Turkana,NA,Dispensary,3.34238,35.23822,766,3563
16152,Tongaren Model Health Centre,Bungoma,NA,Basic Health Centre,0.78832,34.9608,48730,185954
16079,Ndalu Health Centre,Bungoma,NA,Basic Health Centre,0.84314,34.99304,36732,178904
21406,Lukhokhwe Dispensary,Bungoma,NA,Dispensary,0.79844,34.84269,61001,238501
20322,Tabani Dispensary,Bungoma,NA,Dispensary,0.84866,34.94353,41498,199026
30481,Mbururu Dispensary,Kakamega,NA,Dispensary,0.84172,35.04497,36217,220648
34272,Luka Premier Healthcare Limited,Kakamega,NA,Nursing and Maternity Home,0.263252,34.50606,68226,298437
14386,Chesongoch Mission Hospital,Elgeyo Marakwet,NA,Medical Center,1.12623,35.64294,12662,49110
14305,Chechan Dispensary,Elgeyo Marakwet,NA,Dispensary,1.11307,35.63219,16284,52266
14385,Chesoi Health Centre,Elgeyo Marakwet,NA,Basic Health Centre,1.07013,35.59397,26477,55285
18207,Kapchemuta Dispensary,Elgeyo Marakwet,NA,Dispensary,0.96912,35.5771,25148,62619
14874,Kimnai   Dispensary,Elgeyo Marakwet,NA,Basic Health Centre,1.000001,35.455288,14061,56116
14294,Chebiemit Sub County Hospital,Elgeyo Marakwet,NA,Medical Center,0.85334,35.50237,11913,54792
14767,Kapsowar (Aic) Hospital,Elgeyo Marakwet,NA,Primary care hospitals,0.98108,35.56081,23569,65784
14301,Chebororwa Health Centre,Elgeyo Marakwet,NA,Comprehensive Health Centre,0.954211,35.392244,21082,82764
14695,Kapcherop Health Centre,Elgeyo Marakwet,NA,Regional Blood Transfusion Centre,1.048755,35.324144,26937,88270
14373,Cheptongei Health Centre,Elgeyo Marakwet,NA,Comprehensive Health Centre,0.940888,35.5163,15721,72229
14216,Arror Health Centre,Elgeyo Marakwet,NA,Comprehensive Health Centre,0.95125,35.62007,12679,50156
14768,Kapsowar Dispensary,Elgeyo Marakwet,NA,Dispensary,0.975809,35.562547,24130,65353
14595,Jemunada Dispensary,Elgeyo Marakwet,NA,Dispensary,0.947922,35.4459,16591,64740
14750,Kapsait Dispensary,Elgeyo Marakwet,NA,Dispensary,1.135096,35.363884,8656,35501
14675,Kamoi Dispensary,Elgeyo Marakwet,NA,Dispensary,1.08498,35.25368,24750,85628
14206,Anin Dispensary,Elgeyo Marakwet,NA,Dispensary,0.685766,35.529289,29931,77299
14692,Kapchelal Health Centre,Elgeyo Marakwet,NA,Basic Health Centre,0.82903,35.55397,10978,45698
14781,Kapteren Health Centre,Elgeyo Marakwet,NA,Basic Health Centre,0.56239,35.47861,22116,77952
21079,Ketigoi Dispensary,Elgeyo Marakwet,NA,Dispensary,0.24287,35.61415,12975,65630
14586,Iten County Referral Hospital,Elgeyo Marakwet,NA,Secondary care hospitals,0.67587,35.50677,36546,83999
15238,Msekekwa Health Centre,Elgeyo Marakwet,NA,Basic Health Centre,0.75823,35.51188,19908,58461
17283,Kipsoen Dispensary,Elgeyo Marakwet,NA,Dispensary,0.6333346,35.4865796,33801,91265
29028,Katalel Dispensary,Elgeyo Marakwet,NA,Dispensary,0.647186,35.490049,40452,88823
15610,Songeto Dispensary,Elgeyo Marakwet,NA,Dispensary,0.59368,35.55594,12584,61857
14306,Chegilet Health Centre,Elgeyo Marakwet,NA,Basic Health Centre,0.82536,35.60051,6613,30244
14849,Kibendo  Health Centre,Elgeyo Marakwet,NA,Basic Health Centre,0.73895,35.54579,13983,59193
15703,Tambach Sub-County Hospital,Elgeyo Marakwet,NA,Primary care hospitals,0.59529,35.52226,17768,81068
15554,Sergoit Health Centre (Keiyo),Elgeyo Marakwet,NA,Basic Health Centre,0.67551,35.4435,20501,83732
14721,Kapkoi Health Centre,Elgeyo Marakwet,NA,Basic Health Centre,0.52599736,35.4971906,20745,66317
34634,Kiranga Medical Services Limited,Muranga,NA,Medical Clinic,-0.915228,37.034099,73209,246098
NA,Marastar Medical Centre,Narok,NA,Medical Center,-1.41138,35.58982,3034,7699
34639,Sheeba Obygyne Care Centre,Kiambu,NA,Medical Clinic,-1.139692,36.955277,114199,568115
13709,Kodiaga Prison Health Centre,Kisumu,NA,Basic Health Centre,-0.06211,34.70884,77884,504501
13714,Kombewa County  Hospital,Kisumu,NA,Medical Center,-0.10345,34.51792,35642,137142
34603,United Souls Health Care LTD,Migori,NA,Medical Center,-1.102705,34.396987,27694,155876
34612,Nayakutan (AGC) Dispensary,Turkana,NA,Dispensary,3.129788,35.489016,1561,21761
34604,Enchepai Medical Centre,Kisumu,NA,Medical Clinic,-0.0807762,34.7450599,281665,508426
34625,EYAT LIONS HOSPITAL,Bungoma,NA,Medical Clinic,0.60893,34.77012,86474,248033
12475,Masii Level 4 Hospital,Machakos,NA,Primary care hospitals,-1.45799,37.43915,20222,85078
33615,Ebenezer Mazola Medical Clinic,Kwale,NA,Nutrition and Dietetics,-4.077979,39.318806,5729,34799
24250,Marere Medical Centre Kinango,Kwale,NA,Medical Center,-4.1376635,39.318903,18072,45287
32130,Santiro Medical Center,Kisumu,NA,Medical Center,-0.177998,35.265115,21363,95506
34591,Kathingithu Dispensary,Tharaka Nithi,NA,Dispensary,-0.23558,37.803429,12318,67420
15280,Naivasha Sub County Refferal  Hospital,Nakuru,NA,Primary care hospitals,-0.70909,36.449823,107364,189715
32167,Kelsa Family Clinic,Nakuru,NA,Medical Center,-0.57183,35.60729,27537,79061
34597,Revive Ortho and Spine Centre Limited,Nairobi,NA,Medical Center,-1.263158,36.815729,744596,3649263
34592,Kurer Dispensary,West Pokot,NA,Dispensary,2.433514,35.045081,2114,13543
32823,St.Annes'S Mission Dispensary,West Pokot,NA,Dispensary,2.00352,35.0895,8921,21989
13975,Olasi Dispensary(Nyatike),Migori,NA,Dispensary,-1.0761,34.2091,9600,40028
13532,Dede Sub County Hospital,Migori,NA,Primary care hospitals,-0.81437,34.5331,37716,165789
33927,Climaxxcare medical center,Kitui,NA,Nutrition and Dietetics,-1.67794,37.92246,8945,28517
32845,Merit Healthcare Centre,Kiambu,NA,Medical Center,-1.2111352,36.779447,188451,1314098
34329,Lotam Care Medical Clinic,Kiambu,NA,Medical Clinic,-1.251817,36.665617,187039,887592
24367,Curepark Modern Hospital Limited,Kiambu,NA,Farewell Home,-1.212806666,36.958775,316405,1790562
34589,Arnex Medicentre Keroka,Nyamira,NA,Medical Clinic,-0.7701,34.96101,78520,254797
34461,St.Peris Medical Clinic(Matungulu),Machakos,NA,Medical Clinic,-1.285101,37.194399,6098,40025
34573,Denifa Medical Centre,Kisii,NA,Medical Clinic,-0.8623972,34.8173139,78814,321685
33552,Adiel Medicare Centre Ltd,Nyamira,NA,Medical Center,-0.812457,35.02355,28813,185408
14081,Siaya Medical Centre,Siaya,NA,Primary care hospitals,0.06702,34.287350000000004,58021,153540
18867,Nyabondo Center  For The Disabled,Kisumu,NA,Primary care hospitals,-0.38172,34.97882,58441,187736
16786,Benga  Dispensary,Siaya,NA,Dispensary,0.09518,34.11491,27395,101029
NA,Jenis Medical Clinic,Kiambu,NA,Medical Center,-1.20112,36.72534,175701,943904
19672,St Jude Thaddeus Medical Centre Kamungei Limited,Trans Nzoia,NA,Basic Health Centre,1.00336,34.9189,42635,287178
15536,Seed of Hope Dispensary,Trans Nzoia,NA,Dispensary,1.0584433,34.963213,131497,297151
33656,Kong'Asis Medical Clinic,Trans Nzoia,NA,Dispensary,1.07852,34.857067,29454,117863
22624,Rafiki Health Centre,Trans Nzoia,NA,Comprehensive Health Centre,1.002483,34.995727,182058,344549
23784,Primacare Community Medical Centre,Trans Nzoia,NA,Medical Center,1.147105,34.9021617,24642,115134
34561,Jamii Planet Medical Clinic,Kirinyaga,NA,Medical Center,-0.60481,37.24171,45932,173205
34555,Great Batian Opical and Eye Clinic,Muranga,NA,Medical Clinic,-0.720147,37.156041,57974,147412
34621,St Regina Mateka Medicals,Bungoma,NA,Medical Clinic,0.536114,34.497406,52062,289022
34553,Garoni Medical Center,Nyamira,NA,Nutrition and Dietetics,-0.76349,35.01486,36875,193688
34554,Manga Scheme Community Hospital,Nyamira,NA,Medical Center,-0.80903,35.04953,25307,155940
17367,Njeruri Dispensary,Embu,NA,Dispensary,-0.39042,37.56854,59943,197504
34593,Tembea Medical Center,Kiambu,NA,Medical Clinic,-1.1396923,36.955278,114199,568114
23887,Kibung'A Sub County Hospital,Tharaka Nithi,NA,Primary care hospitals,-0.112898,37.9745478,11820,44295
26367,Miomponi,Tharaka Nithi,NA,Dispensary,-0.00156,37.89434,19066,80089
34581,Emaqure Medical Centre,Machakos,NA,Medical Clinic,-1.361101,36.942722,126554,692352
34517,Rayna medical center,Bomet,NA,Medical Clinic,-0.796541,35.467148,50782,151908
34585,Quimsmed Medical Centre,Machakos,NA,Medical Clinic,-1.4587721,36.985021,118322,169294
21350,Kaesogoletom Dispensary,Turkana,NA,Dispensary,3.34343,35.28533,892,3316
34578,Rosecliff Medical Center,Migori,NA,Medical Center,-0.999242,34.098387,23702,49198
34575,Eurosmile Dental Services,Kajiado,NA,Dental Clinic,-1.38585,36.75432,185819,603806
34577,Aspenview Hospital Limited,Kiambu,NA,Nursing and Maternity Home,-0.9868817,36.9564043,70095,230369
34629,Pangani Cottage Hospital LTD,Nairobi,NA,Medical Center,-1.2669423,36.8420694,1447358,3965631
34172,Barnabas Highway Medical Centre,Nakuru,NA,Medical Center,-0.42815,35.69058,27207,81508
34559,Estar Memorial Medical Centre,Muranga,NA,Medical Clinic,-0.85253,37.002297,61824,247474
34576,Jiropa Medical Clinic,Kajiado,NA,Medical Clinic,-1.397306,36.754998,180141,323300
34579,Nelcare Medical Centre Limited,Kajiado,NA,Medical Clinic,-1.394677,36.76508,168982,406978
34598,El-Naaz Medical Centre Limited,Garissa,NA,Nutrition and Dietetics,-0.435429,39.661718,253743,314894
34594,Bamasa Medical Centre,Nairobi,NA,Medical Clinic,-1.31444,36.88806,1070412,3309052
34595,Josiah Mission Hospital,Nairobi,NA,Medical Center,-1.316429,36.888515,1013096,3276949
NA,Whiteline Medical Center,Vihiga,NA,Medical Center,0.12394,34.73454,120048,419307
34620,Bella Gracepoint Medical Centre Limited,Kakamega,NA,"Rehab. Center - Physiotherapy, Orthopaedic \u0026 Occupational Therapy",0.81483,35.06273,48687,224952
34606,New Life Home Trust Clinic,Kisumu,NA,Medical Clinic,-0.11709777,34.7406111,191303,447787
34619,Soanza Health Care Limited,Kakamega,NA,Medical Clinic,0.83006,35.09018,73210,223400
34618,Children Future Foundation-Rotary Health Clinic,Kajiado,NA,Medical Clinic,-1.813242,36.05799,2737,6524
NA,Aletra Medical Center,Isiolo,NA,Medical Clinic,0.332559,37.575953,60343,79812
34626,Kavisuni Orthopedic and General Clinic,Kitui,NA,Medical Clinic,-1.67631,37.922596,8947,28522
34584,Ramed Medical Centre,Kajiado,NA,Medical Clinic,-1.396918,36.765484,167114,351386
34574,Quick Safe Medical Clinic,Kajiado,NA,Medical Clinic,-1.395019,36.76529,168519,398552
34551,Ithuri Healthcare clinic limited,Nakuru,NA,Medical Clinic,-0.20866,35.93206,13420,75176
34550,Ogilgei Medical Clinic,Nakuru,NA,Medical Clinic,-0.1744048,35.8630278,29429,76673
NA,GHC-E,Kajiado,NA,Medical Center,-1.6483267,36.8818767,6954,26099
34560,Shifah Hospital and Dialysis Centre- Annex Limited,Trans Nzoia,NA,Medical Center,1.00532,35.00027,184635,345488
34615,Naretisho Medical Health Clinic,Kajiado,NA,Nutrition and Dietetics,-2.253328,36.41354,649,3273
34602,Harvest Community Hospital LTD,Kiambu,NA,Medical Clinic,-1.166317,37.121984,4056,39255
34547,Perlice Medical Clinic,Lamu,NA,Medical Clinic,-2.3292379,40.4717705,975,7467
34541,The Hearl Hospital Limited,Homa Bay,NA,Medical Clinic,-0.364393,34.6150883,40060,111823
34549,Merigi medical centre,Bomet,NA,Medical Clinic,-0.77527,35.397457,55427,201400
34600,Busire Alfaa Medical Clinic,Busia,NA,Medical Clinic,0.30992,34.199821,49548,185065
NA,Kisa Urban Clinic,Kisumu,NA,Nutrition and Dietetics,-0.006628,34.598416,101716,296311
34563,Equity Afya(Mwea),Kirinyaga,NA,Medical Center,-0.677832,37.355861,71816,152849
34617,Landheal,Nandi,NA,Medical Clinic,0.213802,35.29082,33552,126836
34601,Hali Njema Medical Clinic,Kiambu,NA,Medical Clinic,-1.2189008,36.937552,679780,2385696
34596,Eriwa Medical Clinic,Kiambu,NA,Medical Clinic,-1.221557,36.972003,184121,1593762
34548,Blue Coral Nursing Home,Lamu,NA,Nursing Homes,-2.3880938,40.4402708,6189,19100
34562,St Marys Highway Mabanga,Bungoma,NA,Medical Clinic,0.59675,34.62477,64976,288328
NA,The Nairobi South Hospital-BBS Mall,Nairobi,NA,Specialized \u0026 Tertiary Referral hospitals,-1.26914,36.84772,1593900,3909146
14052,Riokindo Health Centre,Kisii,NA,Basic Health Centre,-0.88487,34.7322,91866,327040
34609,Dynachem medical center,Kiambu,NA,Medical Center,-1.0138425,36.9062824,75089,235515
34566,Sr Christinem Memorial Hospital Ltd,Trans Nzoia,NA,Primary care hospitals,0.914453,34.923408,67619,207616
27635,Hadama Dispensary,Tana River,NA,Dispensary,-0.2650433,39.4521917,1551,7337
11635,Mlanjo Dispensary,Tana River,NA,Dispensary,-0.3183171,39.516203,2520,9991
34233,Stina Medical Centre,Tharaka Nithi,NA,Medical Clinic,-0.3301613,37.6564173,68723,176118
34518,Equity Afya Saika,Nairobi,NA,Medical Clinic,-1.2509365,36.9173455,1510939,3372492
34608,Seed Of Love Community org Medical Centre,Nairobi,NA,Medical Clinic,-1.2831546,37.0619697,24364,88240
33800,Hiddig Nursing Home Limited,Garissa,NA,Nursing Homes,-0.474003,39.667585,234353,312674
34565,Afyanex Medical Centre Limited,Bungoma,NA,Medical Clinic,0.56162,34.56354,131685,302532
34587,Aminamed Bravo Health Care Hub,Machakos,NA,Medical Clinic,-1.445808,36.977344,108233,183095
34519,AfyaPlus Renal Unit,Tharaka Nithi,NA,Dialysis Center,-0.32749,37.64783,66484,175480
34522,Totos Hospital,Nairobi,NA,Nursing Homes,-1.28542,36.85231,1757591,3743335
34524,Biafra Speciality Hospital Ltd,Nairobi,NA,Primary care hospitals,-1.28642,36.85231,1752342,3734227
22839,Marble Healthcare Limited,Kisii,NA,Medical Center,-0.68613,34.699477,101896,411298
34526,Gravity Medical Centre 1,Kisii,NA,Medical Center,-0.5853,34.799611,87827,340535
34633,Omosaria Medical Centre,Nyamira,NA,Comprehensive Health Centre,-0.453098,35.01193,63530,241954
22719,Kiaumbui Dispensary (Kirinyaga),Kirinyaga,NA,Dispensary,-0.475961,37.413552,46412,234391
10274,Nucleaur Medical Diagnostic Center,Kirinyaga,NA,Basic Health Centre,-0.44404,37.41089,46658,182497
29178,Afya Bora Hospital Annex,Kirinyaga,NA,Medical Center,-0.679252,37.354737,71237,152938
23104,Focus Clinical and Diagnostic Center(Mwea),Kirinyaga,NA,Medical Center,-0.68181203,37.3553,70382,152681
32206,Kerugoya Medical Centre Limited-Kerugoya Town,Kirinyaga,NA,Medical Clinic,-0.501183,37.278755,83901,257671
26601,The Sagana Cottage Hospital,Kirinyaga,NA,HOSPITALS,-0.665079,37.212728,27814,132426
10399,Kagio Hospital,Kirinyaga,NA,Secondary care hospitals,-0.6251052,37.2349367,42017,147742
34568,Alphamax Family Medical Centre,Muranga,NA,Medical Clinic,-0.673377,36.979399,59252,214609
20898,Munyuni Dispensary (Kitui East),Kitui,NA,Dispensary,-1.6054667,38.2419817,3668,18543
32402,Ainabmoi Dispensary,Uasin Gishu,NA,Dispensary,0.62879,35.2289,20590,159308
14799,Kapyemit Dispensary,Uasin Gishu,NA,HEALTH CENTRE,0.58449,35.22473,71162,329622
11907,Witu Sub County Referral Hospital,Lamu,NA,Primary care hospitals,-2.387729,40.440551,6152,19061
34515,Tijara Medical Center Ltd,Wajir,NA,Medical Center,1.7586784,40.0992515,95671,234590
34580,Dental Health Providers Ongata Rongai,Kajiado,NA,Dental Clinic,-1.383283,36.74232,194622,587439
34528,Lenana Smiles Dental Clinic Limited,Narok,NA,Medical Clinic,-1.087693,35.869435,53921,75650
34607,Encompass Health Medical Clinic Ltd,Busia,NA,Medical Clinic,0.335134,34.258972,51767,190765
21789,Mundaha Dispensary,Kakamega,NA,Dispensary,0.131465,34.642073,73850,357032
16101,Savane Health Centre,Kakamega,NA,Basic Health Centre,0.172878,34.79072,84013,360204
23612,Siera Flora Clinic,Nakuru,NA,Medical Clinic,-0.29101,35.86283,25812,132818
34599,Care Point Devine Hospital,Meru,NA,Primary care hospitals,0.228582,37.939104,111100,322177
21390,Kangitesiroi Dispesary,Turkana,NA,Dispensary,3.1256,35.03162,2504,5962
33315,Reliable Healthcare Services Limited-Kivaa Branch,Machakos,NA,Nursing Homes,-0.855567,37.6957,6162,25314
15811,Budalangi Health Centre,Busia,NA,Basic Health Centre,0.13036,34.02777,37178,120236
34492,Bristol Park Nursing Home,Nairobi,NA,Nursing and Maternity Home,-1.311129,36.899207,1039671,3190570
33829,Ecoplex Medical Centre Limited,Machakos,NA,Medical Center,-1.04494,37.83661,9178,31906
34514,Bungoma Children's Hospital Limited,Bungoma,NA,Primary care hospitals,0.5993533,34.568067,113230,318946
34513,Gacharage Medical clinic,Muranga,NA,Medical Clinic,-0.75264,36.87958,37942,146203
34512,Samar Medical Clinic,Muranga,NA,Medical Clinic,-0.84502,37.09818,55187,204764
10688,Maranjau Dispensary,Muranga,NA,Dispensary,-0.80195,37.22395,23685,111695
24998,Dosage Medical Centre,Kitui,NA,Medical Center,-0.91756019,38.0620967,33910,59526
34510,Orthocraft Hospital Limited,Uasin Gishu,NA,Primary care hospitals,0.495512,35.28216,258554,472706
34509,Kekedi Medical Clinic,Busia,NA,Medical Clinic,0.312511,34.075665,28863,94670
34567,Kithanya Dispensary,Tharaka Nithi,NA,Dispensary,-0.416833,37.740157,15546,89792
24775,Riochanda Nursing Home,Nyamira,NA,Nursing Homes,-0.5016741,34.8817779,67126,266720
34530,Petersons Health Care Centre,Nairobi,NA,Medical Clinic,-1.319567,36.899406,832454,3072236
34511,Mediwell seervices,Muranga,NA,Medical Clinic,-0.71943156,37.15143134,58660,149889
34262,Desert star Medical Centre(Kitui West),Kitui,NA,Medical Clinic,-1.2854,37.93278,15282,78200
34586,Penda Medical Centre-Kitengela,Kajiado,NA,Medical Center,-1.424921,36.8784355,3122,128611
25461,Bunyore Medical Clinic,Vihiga,NA,Medical Clinic,0.082217,34.6403883,102393,425756
15865,Ebukanga Dispensary,Vihiga,NA,Dispensary,0.08468,34.57881,94275,350365
18740,Green Valley Clinic,Vihiga,NA,Medical Clinic,0.05,34.5803,115181,349139
18329,Children'S Support Centre Emurembe,Vihiga,NA,Medical Clinic,0.10508,34.67416,104061,408061
